name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,cloudcover,solarradiation
odisha,21-01-2023,30.1,18.9,23.4,31.9,18.9,23.7,19.7,83,0,15.4,25.4,227.5
odisha,22-01-2023,31,18,23.5,30.4,18,23.4,17.9,76.6,0,11.2,35.9,230
odisha,23-01-2023,31.4,17,23.5,30.1,17,23.3,16,69.1,0,9.4,6.7,230.3
odisha,24-01-2023,32,16,23.8,30.8,16,23.5,15.7,67.6,0,7.6,23.6,230.9
odisha,25-01-2023,31.6,16,23.7,30.8,16,23.6,16.7,70.1,0,11.2,2.1,233.7
odisha,26-01-2023,33.2,17,24.4,32.3,17,24.2,16.3,66.9,0,7.6,3.2,235.8
odisha,27-01-2023,33,17,24.8,32.4,17,24.7,17,67.7,0,11.2,6.9,232.5
odisha,28-01-2023,30.8,19,24.4,31.5,19,24.8,19.1,75,0,9.4,10.5,228.5
odisha,29-01-2023,31,19,24.2,31.4,19,24.3,18.1,72.3,0,15.2,0.6,235
odisha,30-01-2023,31.4,18,23.6,30.6,18,23.5,17.2,72.1,0,14.7,25.1,230.5
odisha,31-01-2023,30.7,19.7,24.4,29.3,19.7,24.2,16.7,67.1,0,14.8,68.4,233.2
odisha,01-02-2023,31.4,21,24.9,30.2,21,24.7,17.4,67.9,0,11.2,59.5,207.7
odisha,02-02-2023,31.2,17.7,23.2,29.9,17.7,22.9,14.8,65.5,0,18.4,16.7,248.9
odisha,03-02-2023,30.7,15.9,22,29.1,15.9,21.7,14.1,69.3,0,11.2,11,258.1
odisha,04-02-2023,31.5,15,22.5,29.5,15,22.2,14.4,69.8,0,11.2,17.2,260.5
odisha,05-02-2023,32,15,23.1,30,15,22.6,13.8,66.2,0,11.2,5.6,259.2
odisha,06-02-2023,32.7,16,23.8,31,16,23.5,15.5,67.9,0,15.8,6.9,257
odisha,07-02-2023,32,16.5,24.2,31.7,16.5,24.3,17.9,72.7,0,16.6,4.8,253.6
odisha,08-02-2023,34.4,18.9,25.3,32.8,18.9,25.4,18.8,73.9,0,14.8,11.1,251.6
odisha,09-02-2023,32.2,20,25.1,31,20,25,19,75.5,0,13,8.6,258
odisha,10-02-2023,33.6,21,25.8,32.2,21,25.8,19.4,75.2,0,13,27.3,257.6
odisha,11-02-2023,36.5,20.8,27.2,34.7,20.8,27,18.5,68.8,0,13,13.5,261
odisha,12-02-2023,34.8,18.9,26.5,33,18.9,25.9,14.6,55.4,0,18.4,7.3,254.2
odisha,13-02-2023,31.8,18.7,24.6,29.7,18.7,24,10.1,48.5,0,11.2,1.2,274.4
odisha,14-02-2023,31.4,16,23.3,29.5,16,22.9,14.4,66.7,0,11.2,1.3,272.4
odisha,15-02-2023,32.4,17,24,30.3,17,23.5,14.3,65.4,0,18.4,0,269.5
odisha,16-02-2023,32.5,17,24.5,31.9,17,24.6,19.2,78.5,0,14.8,8.6,266.4
odisha,17-02-2023,31.7,21,25.5,33.8,21,26.4,21.8,82.3,0,14.8,25.3,258.5
odisha,18-02-2023,31.2,21,25.7,33.8,21,26.6,21.8,81.7,0,14.8,41.2,183.5
odisha,19-02-2023,31.4,21,25.7,34.2,21,27,22.2,82.9,0,13,38,250.3
odisha,20-02-2023,33.5,21.9,26.7,37.1,21.9,28.6,23.2,83.4,0,16.6,20.8,264.4
odisha,21-02-2023,37,21,27.7,35,21,27.6,18.3,67.6,0,9.4,20.4,275.3
odisha,22-02-2023,36,23,28,35.6,23,28.3,21,74,0,18.4,28.9,274.8
odisha,23-02-2023,35,22,27.4,37,22,28.4,22.1,77.7,0,20.5,9.4,274.2
odisha,24-02-2023,36.3,21.8,27.7,40.6,21.8,29.8,23.4,81.8,0,14.8,31.8,278.9
odisha,25-02-2023,34.6,21.4,27.6,39.4,21.4,29.8,24.1,83.8,0,16.6,32,273
odisha,26-02-2023,33.6,21.3,26.9,37.1,21.3,28.5,23.1,82,0,18.4,31.5,249.3
odisha,27-02-2023,34.6,22,27,35,22,27.7,21.5,77.8,0,20.5,13.9,275.5
odisha,28-02-2023,35.3,21,27.1,36,21,27.5,20.4,72.7,0,18.3,10.6,280
odisha,01-03-2023,35.4,20,27.1,35.8,20,27.7,20.4,72.6,0,19.1,1.2,283
odisha,02-03-2023,36.6,20,27.9,35.6,20,28.2,19.6,69.2,0,12.3,6.5,284
odisha,03-03-2023,36,22,28.2,35.8,22,28.5,20.3,69.9,0,14.8,17.6,283
odisha,04-03-2023,37.3,21,28.7,35.3,21,28.3,17.3,60.6,0,14.8,4.2,287.8
odisha,05-03-2023,36.8,21,28,35.7,21,28.1,18.8,65.1,0,22.3,0,290.6
odisha,06-03-2023,35.4,21,27.3,38.1,21,28.2,21.2,74.7,0,18.4,0.4,286.3
odisha,07-03-2023,35.5,24,28,37.4,24,29.3,22.8,78.6,0,16.6,39.9,280.4
odisha,08-03-2023,35.6,23,28.2,37.8,23,28.9,20.2,69.5,0,20.5,43.6,263.5
odisha,09-03-2023,32.5,22.6,27.1,32.3,22.6,27.4,19.5,67.6,0,14.8,55.3,254.2
odisha,10-03-2023,32,23,26.6,31.3,23,27,20.1,71.7,0,11.2,74.3,233.1
odisha,11-03-2023,35.6,22.9,27.9,34.9,22.9,27.9,18.5,62,0,11.2,36.3,278.9
odisha,12-03-2023,36.4,21,28.1,35.6,21,27.9,18,62.1,0,16.6,7.3,295.9
odisha,13-03-2023,36.8,21,28.1,36.7,21,28.3,18.8,63.8,0,22.3,11.8,298
odisha,14-03-2023,34,23,27.8,36.6,23,28.9,21.8,74.7,0,24.1,38.2,255.9
odisha,15-03-2023,28,22.8,25.3,28.5,22.8,25.6,21.5,81.4,0,7.6,68,280.6
odisha,16-03-2023,30.4,23,26.4,36.9,23,28.8,24.1,88.4,0.1,13,88.9,259.6
odisha,17-03-2023,32,21,26.1,33.2,21,26.9,21,75.3,0,16.6,78.1,185.1
odisha,18-03-2023,34.3,21,26.6,36.8,21,28.3,22.4,80.8,4.068,40.7,79.9,235.5
odisha,19-03-2023,26,20.1,23,26,20.1,23,21.4,91,0.003,18.4,75.6,141.7
odisha,20-03-2023,31,20,23.7,36.6,20,24.5,21.7,89.8,10.132,22.4,60.7,279.5
odisha,21-03-2023,32,21.2,24.2,38,21.2,25.4,22.5,91.6,18.947,14.8,75.9,236.2
odisha,22-03-2023,33.8,21.8,26.4,36.8,21.8,28,22.6,82.1,0,20.5,65.6,270.5
odisha,23-03-2023,35,24,27.1,38.6,24,27.9,22.8,80.7,15.923,18.4,54.7,255
odisha,24-03-2023,34,23,26.9,42,23,29.2,24.3,87.1,4.976,27.7,44.3,250.6
odisha,25-03-2023,34.2,25,28.5,44.2,25,32.8,25.6,86.2,0,20.5,38.1,270
odisha,26-03-2023,34.2,25.8,28.6,46.3,25.8,34.3,26.6,90,0.398,21.9,54,258.3
odisha,27-03-2023,35,24.2,28.5,39.6,24.2,31.9,24.5,82,3.981,14.5,47.8,232.8
odisha,28-03-2023,34.4,22,28,47.3,22,33.2,26,90.2,8.957,22.3,45.9,252.8
odisha,29-03-2023,33.5,25.9,28.5,45.8,25.9,34.6,26.8,91.3,0.398,20.5,72.2,284.8
odisha,30-03-2023,34.2,25.4,28.9,49.6,25.4,35.4,26.7,88.8,3.583,18.9,63.8,253.2
odisha,31-03-2023,32.4,21.3,26.6,44.2,21.3,30.4,24.7,89.8,4.004,22.3,89.4,278
odisha,01-04-2023,28.6,20,23.8,34.6,20,24.3,23.3,97.4,39.846,16.5,76.5,236.5
odisha,02-04-2023,34,23.6,27.2,42,23.6,30.2,25,89.1,8.957,16.6,56.4,257
odisha,03-04-2023,36,24.7,29.3,44.2,24.7,33.3,24.8,81.5,0,14.8,33.4,311.9
odisha,04-04-2023,34,25.6,28.7,50.5,25.6,35.8,27,91.4,0,22.3,55.9,304.3
odisha,05-04-2023,37.1,23.6,29.5,45.3,23.6,34.3,24.9,79.4,0,18.4,38.1,272.2
odisha,06-04-2023,36.4,24.4,28.7,50.5,24.4,33.3,25.8,86.5,0.11,25.5,58.9,270.7
odisha,07-04-2023,36.5,23.4,29.1,42.3,23.4,33.5,24.6,80,0,14.8,35.7,301.8
odisha,08-04-2023,36.5,25.2,29.8,45.3,25.2,34.7,25.4,80.2,0,18.4,31.1,315.1
odisha,09-04-2023,37.1,24,30,42.4,24,34.6,24.4,75.6,0,13,29.5,317.3
odisha,10-04-2023,39,26,32.2,45.3,26,37.7,24.2,68.9,0,14.8,23.8,317.8
odisha,11-04-2023,40.2,26.4,32.6,41,26.4,36.7,22.1,61.7,0,25.2,18.4,323.7
odisha,12-04-2023,39.2,26.6,32.1,42,26.6,36.7,23,65.8,0,16.6,11.9,326.6
odisha,13-04-2023,41,25,32.4,43.2,25,36.6,22.6,65.4,0,13,17.1,328.8
odisha,14-04-2023,41,26,32,50.4,26,39.3,25.8,74.9,0,18.4,17.6,324.8
odisha,15-04-2023,42.6,27,33.1,57.9,30.3,40.7,24.5,69.4,0,14.8,49.2,300.6
odisha,16-04-2023,39.1,28.2,32.7,51.7,35,41.7,26.2,72.4,0,21.2,52.7,254.7
odisha,17-04-2023,39,27.1,32.6,53,29.4,41.8,26.3,72.6,0,21.6,37.1,298.6
odisha,18-04-2023,42.4,26.3,33.1,59.2,26.3,40.1,24.6,67.9,0,14.8,17.3,327
odisha,19-04-2023,42,27,32.7,53.9,30.5,41.1,25.7,72.1,0,14.8,26.8,326.3
odisha,20-04-2023,42.4,26.2,33.2,46.3,26.2,38.5,23,63.5,0,16.6,18.4,317.8
odisha,21-04-2023,35,27.4,30.2,36.3,30.3,33.1,21.1,62.2,0.995,31.7,63.6,293.8
odisha,22-04-2023,36,24.6,30.5,44.4,24.6,34.5,23.3,69.3,0,16.3,49.9,276.8
odisha,23-04-2023,31,20.6,25.4,36.6,20.6,26.9,22.8,86.3,20.908,25.9,61.2,145.4
odisha,24-04-2023,34.9,24.6,29,44.2,24.6,33.6,25.1,82.8,0,18.4,46.3,320.5
odisha,25-04-2023,33,25,28.2,48,25,33.6,26.5,91.4,0.995,16.6,65.9,216.5
odisha,26-04-2023,36,24.4,29.4,47.3,24.4,34.8,25.5,82.4,0,19.1,53.4,303.9
odisha,27-04-2023,36,26.9,30.9,52.1,31,40.2,27.2,83.1,0,22.3,36.9,289.3
odisha,28-04-2023,34.7,26,29.3,43.9,26,35.1,25.6,81.8,0.723,13,56.9,308.7
odisha,29-04-2023,37.2,24.8,30.6,42.3,24.8,34.9,23.4,68.3,0,18.4,60.5,260.8
odisha,30-04-2023,38,25,31.5,43.2,25,34.9,22.1,60.2,0,98.3,68,293.7
odisha,01-05-2023,29,25.4,27.4,33.6,25.4,30.6,23.9,81.8,0.398,34.1,80.8,164.8
odisha,02-05-2023,35.6,23,29.2,39.6,23,32.7,23.5,75,0,20.5,54,299.9
odisha,03-05-2023,35,25,28.5,43.9,25,33.4,26,87.9,8.36,15.5,89.2,96
odisha,04-05-2023,33,25,28.2,45.8,25,34,26.6,91.8,0,20.5,77.7,202.7
odisha,05-05-2023,35,23,28.1,48.8,23,34,26.6,92.3,37.819,25.9,82.3,241.1
odisha,06-05-2023,35,25.8,29.5,53.6,25.8,37.8,27.5,89.9,0,14.8,67,278.4
odisha,07-05-2023,38,27,31.4,56.1,31.9,42.2,27.8,83.9,0,18.1,48,312
odisha,08-05-2023,38,28,31.9,53.6,35.4,42.8,27.7,81.1,0,16.6,63.3,326.2
odisha,09-05-2023,38.1,28,31.9,59.7,34.6,43.5,28,81.6,0,19.1,57.8,302.6
odisha,10-05-2023,38,28,31.6,53.2,34.3,41.6,27.2,81,0,18.4,40.3,319
odisha,11-05-2023,37.4,28,31.3,53.2,35.4,41.9,27.8,84,0,20.5,41.4,287.6
odisha,12-05-2023,36.4,27.9,31.5,48.6,34.1,41.7,27.4,81.4,0,14.6,52,229
odisha,13-05-2023,35,27,30.9,49.6,31.9,41.5,27.8,84.4,0,20.5,59.4,240.8
odisha,14-05-2023,38,27,31.6,49.6,31.9,41.6,27.2,80,0,20.5,67.5,293.4
odisha,15-05-2023,37.3,29,32,66.4,38.2,49.4,30.3,91.2,0,22.3,79.8,322.1
odisha,16-05-2023,37.1,24,30.7,65,24,44.5,28.8,90.4,8.959,25.9,78.1,308.7
odisha,17-05-2023,37.9,24.3,31.3,62.6,24.3,45,28.9,88.4,0,24.1,43.4,257.7
odisha,18-05-2023,36.2,28,31.5,56.5,34.5,44.5,28.8,86.7,0,24.1,47.5,269.4
odisha,19-05-2023,37.5,27,31.2,61.2,30.1,44.1,28,83.9,0.001,33.4,56.7,267.5
odisha,20-05-2023,38,26,31.4,49.6,26,39.7,26.3,77.7,0,21.2,44.4,326.4
odisha,21-05-2023,38.2,28.4,31.9,59.7,31.5,45.1,28.3,82.7,0,22.3,59.2,329.4
odisha,22-05-2023,38.3,26,32,52.5,26,42.7,27.6,79.9,0,20.5,32.8,312.5
odisha,23-05-2023,41.6,28,33.1,47.2,30.6,38.5,23,59.8,0,20.5,30,326.8
odisha,24-05-2023,42,28,32.6,55.1,33.4,44.6,27.9,80.4,0,24.1,44,326.6
odisha,25-05-2023,38.3,22,29.7,53,22,36.7,26.3,83.9,14.976,29.5,61,241.3
odisha,26-05-2023,35.5,26,29.7,48.6,26,37.6,27.3,88.3,0,18.4,61.1,288.4
odisha,27-05-2023,35.7,23,29.3,56.5,23,39.4,27.6,91.6,7.962,29.5,60.1,322.8
odisha,28-05-2023,38.1,25,29.9,51.1,25,36.6,26,81.8,0,25.9,40.5,304.3
odisha,29-05-2023,37.6,27.4,31.4,51.1,30.5,40.6,26.7,78.6,0,22.3,30.2,290.9
odisha,30-05-2023,37.2,25,30.1,53.2,25,39.4,27.5,87.4,0.796,22.3,52.3,260.1
odisha,31-05-2023,38.2,24.7,30.9,53.6,24.7,38.7,26.5,80.1,0,16.6,56.4,299.1
odisha,01-06-2023,38.8,26.9,31.8,48.7,30.1,40.1,26.2,75.2,0,11.2,59.5,325.2
odisha,02-06-2023,40.5,28,32.9,53.9,35.7,45.2,28.1,79.3,0,18.4,37.9,295.2
odisha,03-06-2023,37.7,28,31.8,58.1,35.7,46.9,29.6,89.1,0,20.5,53.5,234.2
odisha,04-06-2023,37.9,26,31.3,58,26,44.2,28.7,87.2,0,25.9,57.2,325.6
odisha,05-06-2023,38.8,25,31,50.5,25,38.2,26.1,78.6,0,12.3,50.5,333.3
odisha,06-06-2023,38.8,28,31.2,51.1,34.5,41.5,27.6,83.1,5.972,25.9,50.4,302
odisha,07-06-2023,40.6,26,31.9,59.7,26,42.1,27.2,79.9,7.961,42.5,51.5,251.4
odisha,08-06-2023,41.2,25.3,31.4,47.7,25.3,37.7,25.2,74.2,7.961,25.9,59.3,304
odisha,09-06-2023,37.1,27,31.9,59.9,31.5,44.1,27.9,80.6,0,14.8,72.1,295.1
odisha,10-06-2023,37.5,28,31.5,61.2,31.3,44.2,27.8,81.9,0,14.6,71.3,264
odisha,11-06-2023,42,27.8,33.5,58.1,32.1,42.9,25.7,70.1,0.199,25.9,48.9,289.1
odisha,12-06-2023,43.5,29,34.4,53.6,35.5,44.2,25.9,67,0.003,22.3,43.7,306.8
odisha,13-06-2023,32.8,27,29.6,46.6,30.5,39.3,27.8,90.8,4.305,22.3,72,230.9
odisha,14-06-2023,33.7,28,30.6,56.3,34.8,44,29,92.3,0.01,22.3,83.8,270.2
odisha,15-06-2023,40.3,28,33,55.3,35.3,45.6,28,78.1,0,20.5,61.1,190
odisha,16-06-2023,43.5,29,34.3,59.7,39.8,46.6,27.7,74.1,0,25.9,44.8,248.3
odisha,17-06-2023,42.9,30,34.2,51.9,37.2,45.7,27.1,70.6,0,22.3,40.1,300.7
odisha,18-06-2023,39,29,32.6,58.1,39.8,47.9,29.5,85.5,0.1,27.7,51.5,295.2
odisha,19-06-2023,36.1,24.6,29.7,47.3,24.6,36.7,26.7,85.4,23.899,18.4,83.7,228.4
odisha,20-06-2023,37,28,31.2,52.1,35.3,43.2,28.5,87.2,0,22.3,53.3,300.5
odisha,21-06-2023,36.2,28,31.1,56.5,35.6,44.1,28.9,88.8,0,22.3,67.3,275.7
odisha,22-06-2023,34,23.8,27.3,58.1,23.8,33.2,26.7,96.7,92.58,22.8,76.7,62.3
odisha,23-06-2023,30.8,24.8,27.3,42.8,24.8,32.7,26.9,97.7,0.313,13,88.6,153.8
odisha,24-06-2023,29.4,26,27,39.8,26,30.3,26.4,97.1,5.005,14.8,93.3,110.8
odisha,25-06-2023,28.5,25.9,26.7,36.9,25.9,29,26.5,98.9,3.628,13,97.6,40.5
odisha,26-06-2023,29.2,24,26.6,38.7,24,29.3,26.3,98.6,8.957,14.7,95,99.1
odisha,27-06-2023,31.7,26,28.5,46.6,26,36.1,27.7,95.4,0,19.8,86.2,193.7
odisha,28-06-2023,32.2,28,29.4,49.1,34.6,40.5,28.7,96,0,24.1,82.2,217.3
odisha,29-06-2023,34,28,29.9,54.9,35.2,41.8,28.9,94.7,2.1,22.3,69.8,189.9
odisha,30-06-2023,34.4,28,30.6,58.1,35.7,44.4,29.4,93.5,0.1,18.4,74.4,243.7
odisha,01-07-2023,36,28,30.9,61.8,34.6,44.8,29.3,92.2,0,14.8,64.8,188.3
odisha,02-07-2023,35.1,29,31.2,63.5,35.7,45.4,29.1,89.5,0,18.4,68.3,188.1
odisha,03-07-2023,35.3,28,30.2,58.1,35.7,42.8,29,93.9,0.498,14.8,59.3,188.2
odisha,04-07-2023,34.3,28,30.1,56.3,34.6,42.1,28.7,92.5,0.398,22.3,50.5,274.5
odisha,05-07-2023,30.2,26.7,28.2,42.3,30.8,35.7,27.6,96.7,14.957,11.2,67.7,176.2
odisha,06-07-2023,32,25,28.6,51.3,25,37,27.9,96.4,20.004,20.5,68.7,195
odisha,07-07-2023,33,27,28.9,51.3,31.7,38.4,28.2,96,5.971,21.6,75.8,241
odisha,08-07-2023,30.4,26,28.1,44.3,26,35.3,27.6,97.2,0,11.2,80.8,178.3
odisha,09-07-2023,34.2,27,29.7,51.3,31.9,40.6,28.5,93.5,0,11.2,68.3,248.4
odisha,10-07-2023,33.9,26,29.3,56.3,26,38.9,27.9,92.2,0.103,20.5,60.9,193.5
odisha,11-07-2023,32.5,25,28.7,45.1,25,35.6,26.6,88.6,33.836,9.4,76.4,72.3
odisha,12-07-2023,33.2,27,29.3,44.4,30.7,35.7,25.8,81.9,0.001,16.6,72.6,199.5
odisha,13-07-2023,33.1,27,29.4,43.4,30.7,35.7,25.7,80.9,0.125,14.8,75.6,222.7
odisha,14-07-2023,32.1,26,28,43.1,26,32.9,25.4,85.7,8.991,14.8,81.2,214.7
odisha,15-07-2023,27,25.8,26.2,31,25.8,27,25,93.1,50.251,9.4,97.2,9.2
odisha,16-07-2023,28,25.8,26.5,33.6,25.8,28.2,25.1,91.9,4.014,11.2,94.2,234.2
odisha,17-07-2023,30.3,26,27.6,38.2,26,31.2,25.2,87.4,0.656,13,91.5,174.5
odisha,18-07-2023,32.7,26,28.6,40.6,26,33.5,25.1,82.2,1.009,16.6,77.4,258
odisha,19-07-2023,32.1,26,28.5,42.1,26,33.6,25.6,85,0.024,16.6,81.3,217
odisha,20-07-2023,29.5,27,27.8,40.2,30.7,33.5,26.3,91.4,9.042,11.2,84.1,180.7
odisha,21-07-2023,32,27,28.8,43,31.2,35.3,26.3,87,14.928,24.1,77.5,245
odisha,22-07-2023,31.2,27,28.6,40.7,31.2,34.9,26.3,87.6,10.947,18.4,79,212.9
odisha,23-07-2023,32,27,28.9,42,30.7,35.2,26.1,85.2,0.995,20.5,79.7,238.6
odisha,24-07-2023,32.8,26,29.1,41.3,26,34.4,25.5,81.6,0.039,18.4,67,221.9
odisha,25-07-2023,31.9,26,28.2,41,26,33.4,26,88,20.937,25.9,80.7,265.5
odisha,26-07-2023,32.2,26,28.6,42.6,26,34.5,26,86.5,9.955,25.9,89.1,257.8
odisha,27-07-2023,31,26,28.4,40.4,26,34.4,26.3,88.6,9.969,25.9,90.7,228.7
odisha,28-07-2023,31.8,27,29,42.9,30.9,36,26.3,85.6,6.157,14.8,89.9,252.7
odisha,29-07-2023,31,28,29,41.1,33.6,36.2,26.5,86.7,0,18.4,86.8,233.4
odisha,30-07-2023,33,26.9,29.4,44.5,30.1,35.7,25.5,79.9,0.402,28.8,72.7,257.3
odisha,31-07-2023,32,24,27.3,42.8,24,30.9,25.2,89.4,257.188,25.9,94.1,205
odisha,01-08-2023,28,24,26.3,35.7,24,28.5,25.7,96.9,6.088,14.8,98.2,22.5
odisha,02-08-2023,27,25,25.9,31.2,25,26.6,25.2,96.2,36.937,19.4,99.1,23.8
odisha,03-08-2023,31,26,28.6,39.7,26,34.2,25.8,85.1,2.987,14.8,90.9,228.4
odisha,04-08-2023,32.7,26,29.6,40.5,26,35.3,25.1,78,0,13.5,80.7,238.5
odisha,05-08-2023,33,26.6,28.5,44.2,26.6,34.7,26.4,88.9,32.841,9.4,90.1,226.7
odisha,06-08-2023,31.2,26.9,28.3,41.6,30.7,35,26.7,91.2,21.894,8.7,90.4,180.3
odisha,07-08-2023,32,27.4,29.3,40.7,32.1,36,26.2,84.1,0,10.4,88.9,218.8
odisha,08-08-2023,33,26.8,29.8,41.6,30.3,36,25.4,78.6,0.003,10.5,83.5,224.5
odisha,09-08-2023,34.2,27.4,30.5,44.3,31.6,37.5,25.7,76.7,0,11.2,72.1,308.6
odisha,10-08-2023,34,27.6,30.6,44.3,32.8,37.9,25.8,76.4,0,10.4,67.5,254
odisha,11-08-2023,34.5,27.8,30,45.1,32,36.3,25.1,75.7,0,9.4,71.6,188.4
odisha,12-08-2023,34,25.8,28.7,45,25.8,34,25.7,84.4,24.927,17.7,79.8,259.7
odisha,13-08-2023,32,26,27.9,41.8,26,31.5,24.9,84.4,2.986,6.7,91.8,160.6
odisha,14-08-2023,32,25.8,28,43.3,25.8,32.1,25.2,85.3,0.001,6.8,89.3,140.6
odisha,15-08-2023,33.7,26,29.2,45.4,26,34.4,25.3,80.3,0,13,86,204.2
odisha,16-08-2023,33.5,27,30.1,44.5,31.2,37.6,26.1,79.8,1.99,11.2,87.6,208.8
odisha,17-08-2023,30,25.2,27.2,39,25.2,31.1,26.4,95.8,56.062,24.1,96.4,35
odisha,18-08-2023,28.9,25,26.9,37.6,25,30.4,26.2,96.3,10.981,15.4,91.9,170.7
odisha,19-08-2023,31.2,26,28.2,42.4,26,33.8,26.5,90.7,3.039,20.5,84.2,274.4
odisha,20-08-2023,32.4,27,29,42,31.2,35.6,26.2,84.9,2.004,22.3,68.8,217.3
odisha,21-08-2023,32,26.5,28.2,40.7,26.5,34.3,26.5,90.7,19.915,13,76,287
odisha,22-08-2023,32,26.5,28.7,44.2,26.5,35.3,26.4,87.7,0,18.4,81.6,245.9
odisha,23-08-2023,33.2,26,28,45,26,31.9,25.8,88.3,10.985,29.5,90.9,112.1
odisha,24-08-2023,32,25.8,27.8,43.3,25.8,31.7,25.7,89,0.354,13,89.4,141.2
odisha,25-08-2023,29.9,26,27.6,37.9,26,32,25.7,89.6,0.995,13,89.6,163.1
odisha,26-08-2023,34,26,28.9,42.4,26,33.8,25.4,82.5,0.077,20.5,80.9,191.4
odisha,27-08-2023,34,26.7,30,42,26.7,36.6,25.9,79.9,0,20.5,60.5,250
odisha,28-08-2023,34,27,30.1,43,31.2,35.8,24.7,74.3,0,22.3,62.2,271.7
odisha,29-08-2023,34.1,26,29.6,43.6,26,34.4,24.2,73.6,0,22.3,66.2,293.5
odisha,30-08-2023,34,26.9,30.1,42,30.1,35.6,24.6,73.3,0.014,16.6,85.2,260.5
odisha,31-08-2023,35.5,27,30,44.3,30.7,36,24.9,75.1,0.498,14.8,78.7,208.9
odisha,01-09-2023,35,25,29.2,46.5,25,34.9,25.8,83.5,22.917,22.3,78.2,197.1
odisha,02-09-2023,34,24.9,27.8,47.3,24.9,31.6,25.7,89.5,45.778,22.3,87.8,214.8
odisha,03-09-2023,32.1,25.4,28,43,25.4,31.5,25.6,87.8,8.957,11.2,87.3,272.5
odisha,04-09-2023,30.5,25.6,27.8,38.9,25.6,32.4,25.8,89.1,1.993,13,89.3,172.3
odisha,05-09-2023,30,25,27,38.5,25,29.4,25.6,92.3,19.927,16.6,90.9,200.3
odisha,06-09-2023,31.3,25,27.3,40.2,25,30.4,25.4,89.7,0.995,11.2,86.4,214.6
odisha,07-09-2023,31.5,26,27.5,41.1,26,31.4,26,92.2,18.962,13,93.2,191.8
odisha,08-09-2023,30.1,26.1,28,39,26.1,33.5,26.2,90,8.13,22.3,90.8,138.8
odisha,09-09-2023,32.3,27,29.1,44.1,31.2,36.4,26.6,87,0,22.3,77.6,261.3
odisha,10-09-2023,32.4,26.7,29.4,42.7,26.7,37,26.7,85.8,0.005,16.6,64.3,197.3
odisha,11-09-2023,33.6,26.5,29.1,43.5,26.5,35.9,26.4,86.2,4.976,14.8,70.8,232.8
odisha,12-09-2023,32.2,25,28.6,43.6,25,33.6,25.7,85.2,10.063,18.4,73.8,93.5
odisha,13-09-2023,31.4,25,27.2,40.3,25,30.3,25.7,91.7,14.942,20.5,93.8,108.7
odisha,14-09-2023,29,25.5,26.9,35.7,25.5,29.7,26.1,95.8,42.962,15.1,95.6,91.8
odisha,15-09-2023,32.4,26.2,29.4,43.3,26.2,36.4,26.4,85,0,16.6,81.7,224.9
odisha,16-09-2023,30.7,24,28,41.8,24,33.4,26.1,90.2,46.773,14.8,85.4,153.7
odisha,17-09-2023,31.2,25,28.3,42.2,25,33.6,26.1,88.3,0.1,15.4,80,212.8
odisha,18-09-2023,33,26,29.4,42.3,26,35.4,26,82.7,0,15.4,60.3,192.1
odisha,19-09-2023,31.7,26,27.6,40.7,26,31.1,25.5,88.7,10.053,14.8,82.3,225.5
odisha,20-09-2023,28,25.8,26.5,34.4,25.8,27.9,25.7,96,36.899,11.2,99,102.9
odisha,21-09-2023,32.4,25,28.1,42,25,32.5,25.6,87.4,0.1,20,84.9,229.6
odisha,22-09-2023,31.9,25.4,28.5,40.8,25.4,33.9,25.8,86,0.043,17.6,84.5,230
odisha,23-09-2023,32.5,25.5,28.2,43.3,25.5,33.5,26,88.7,16.976,18.4,84.7,242.8
odisha,24-09-2023,31,25.9,28.3,40.8,25.9,34.2,26.3,89.1,0,16.6,88.2,211.5
odisha,25-09-2023,32.7,25.8,28,44,25.8,32.8,26,89.3,0.299,18.4,75.3,260
odisha,26-09-2023,33.3,25.8,28.9,44.9,25.8,34.5,26,84.8,0,43.6,71.7,262.8
odisha,27-09-2023,33,26,29.5,42.2,26,36.2,26.1,82.7,0.014,20.5,62.3,240.5
odisha,28-09-2023,33.1,27,29.8,43,31.2,36.9,26.1,81.4,0.3,11.2,56.4,207.9
odisha,29-09-2023,33,27,29.6,45.3,30.1,36.7,26.1,82.2,0,14.8,78.6,209.5
odisha,30-09-2023,32,25,27.9,41.1,25,31.7,25,84.7,12.225,18.4,89.2,104.8
odisha,01-10-2023,30,25,27.6,38.9,25,32.3,25.8,90.3,4.005,13,96.9,66.7
odisha,02-10-2023,29.1,25,27,37,25,30.6,25.7,92.7,14.564,15.4,94.4,34.3
odisha,03-10-2023,32,25.1,27.9,42.7,25.1,33.3,26.4,91.7,8.96,18.4,95.1,21.8
odisha,04-10-2023,30,26,27.9,38,26,32,25.9,89.5,0,11.2,95.5,191.9
odisha,05-10-2023,33,26.9,29.5,39.3,30.7,34.5,24.6,76.4,0,14.8,49.8,267.9
odisha,06-10-2023,33.1,25.9,29.4,42.5,25.9,34.6,25,78.2,0,13,41.7,258.3
odisha,07-10-2023,33.4,25.9,29.3,42.4,25.9,34.8,25.4,80.2,0,13,61.9,230.4
odisha,08-10-2023,33.7,27,29.8,44.2,30.7,37.3,26.3,82.2,0,9.4,48.3,209
